image_id	upstream_split	label_file	num_person	num_helmet	num_vest
ppe_0341_jpg.rf.d237e0493afe213a86187ee83b2a2a39	train	labels/rf100_v2_000233.txt	1	1	0
ppe_0343_jpg.rf.db45cb7b148bac62faedaf448430ffd9	train	labels/rf100_v2_000234.txt	1	1	1
ppe_0344_jpg.rf.b941553efe51860d2b2a2b6a310ce0ef	train	labels/rf100_v2_000235.txt	2	3	3
ppe_0346_jpg.rf.3e5d8955889b69fcc5f5dc90758be5ba	train	labels/rf100_v2_000236.txt	2	2	0
ppe_0348_jpg.rf.ab80bc3f4a7682139014f077d25ec3e3	train	labels/rf100_v2_000237.txt	4	4	4
ppe_0349_jpg.rf.5a3643c1b8564b1933e285685bbd9ce8	train	labels/rf100_v2_000238.txt	2	2	0
ppe_0350_jpg.rf.66edb7b18e246eaa84f3ed89b4a4eb0f	train	labels/rf100_v2_000239.txt	1	1	1
ppe_0351_jpg.rf.6ba035c32651670210e436bc9a13b0a7	train	labels/rf100_v2_000240.txt	1	1	0
ppe_0352_jpg.rf.83bab9a7f1ff7d6359130ab5d818aea0	train	labels/rf100_v2_000241.txt	3	1	0
ppe_0353_jpg.rf.b0b794a75ac61f80f702ff53ec271eee	train	labels/rf100_v2_000242.txt	4	4	4
ppe_0355_jpg.rf.fe7d365d4aaf474db1973dc7ef91cf59	train	labels/rf100_v2_000243.txt	3	3	3
ppe_0356_jpg.rf.0d5ff0b48476e2e7583dacbfc8290d5e	train	labels/rf100_v2_000244.txt	1	1	0
ppe_0358_jpg.rf.8c977a95e70a1358884802ecbe97e23c	train	labels/rf100_v2_000245.txt	0	1	1
ppe_0360_jpg.rf.76ca1c5b05dc1ecc8c8055a38e4d8843	train	labels/rf100_v2_000246.txt	0	1	0
ppe_0361_jpg.rf.a59547448e0dc85bdf6f6142faade647	train	labels/rf100_v2_000247.txt	1	1	1
ppe_0366_jpg.rf.48a46c3ef0d2246e601358af24a7e75e	train	labels/rf100_v2_000248.txt	3	4	0
ppe_0368_jpg.rf.8a2a08cae7a8a37b9da29bb4f7ac5884	train	labels/rf100_v2_000249.txt	3	3	3
ppe_0369_jpg.rf.8d8a3b826ed83cdb7fb53921ad2a98bb	train	labels/rf100_v2_000250.txt	1	1	1
ppe_0371_jpg.rf.c55966d38b6273d799328028a0ce41c7	train	labels/rf100_v2_000251.txt	1	1	0
ppe_0372_jpg.rf.cf0d6b6e8ecbf0ffd17f408ffa317383	train	labels/rf100_v2_000252.txt	3	3	3
ppe_0374_jpg.rf.5f835a7506ed92e191b6de98d5557c4a	train	labels/rf100_v2_000253.txt	6	6	6
ppe_0375_jpg.rf.f2d8aebab6ccd66c2235f53de610fbf3	train	labels/rf100_v2_000254.txt	5	4	5
ppe_0378_jpg.rf.31b8d9bd2fc05771b6761bfd1d9221d2	train	labels/rf100_v2_000255.txt	1	1	1
ppe_0381_jpg.rf.d61d141f478b90362520c4fa2a52dd7f	train	labels/rf100_v2_000256.txt	1	1	1
ppe_0382_jpg.rf.942a4eda0140f3f37432cef93fec19f4	train	labels/rf100_v2_000257.txt	2	2	2
ppe_0383_jpg.rf.56bd02cefef19c36ac33fdd010f43ca9	train	labels/rf100_v2_000258.txt	2	2	2
ppe_0385_jpg.rf.d32a7063d7c1285bb89f8dabfadc1c3e	train	labels/rf100_v2_000259.txt	1	1	1
ppe_0387_jpg.rf.7b086a3aa5d9000cf91d0142585167c0	train	labels/rf100_v2_000260.txt	3	3	3
ppe_0389_jpg.rf.2bbd2ec801205599d91a4434d4bdd159	train	labels/rf100_v2_000261.txt	1	1	0
ppe_0391_jpg.rf.6535549ac1820b859229d117cb95b5a9	train	labels/rf100_v2_000262.txt	2	2	0
ppe_0394_jpg.rf.0f7e1a1ac529c0f836e0eb7366e1ed9d	train	labels/rf100_v2_000263.txt	1	1	1
ppe_0395_jpg.rf.927ffd061c8a8323fbcc54baa4e4fdda	train	labels/rf100_v2_000264.txt	3	2	2
ppe_0398_jpg.rf.e7696b15ed675385d4fec23084f8d71e	train	labels/rf100_v2_000265.txt	3	3	3
ppe_0400_jpg.rf.dfc85467e7991aa082eb8d77d5646029	train	labels/rf100_v2_000266.txt	1	1	0
ppe_0401_jpg.rf.c62c3fb9606266552cd1051c5a2ca2ca	train	labels/rf100_v2_000267.txt	1	1	0
ppe_0404_jpg.rf.2834a9b7666d39502c222e7afec42096	train	labels/rf100_v2_000268.txt	2	2	1
ppe_0405_jpg.rf.a1356c2fd9e5e8de8bf9005d18a25e68	train	labels/rf100_v2_000269.txt	1	1	1
ppe_0407_jpg.rf.1d62b4da387719fee22982c709079d88	train	labels/rf100_v2_000270.txt	8	8	8
ppe_0410_jpg.rf.e78f4fdddfaab950723df58d53e66c3d	train	labels/rf100_v2_000271.txt	1	1	0
ppe_0411_jpg.rf.83b5ef2d80a5280042945a1da5880566	train	labels/rf100_v2_000272.txt	1	1	0
ppe_0412_jpg.rf.1ea2a994e19e6be29b9ac1116a5b8aaa	train	labels/rf100_v2_000273.txt	3	3	3
ppe_0416_jpg.rf.75ba0a82b741aa49e7f7c1e6a3a0bf73	train	labels/rf100_v2_000274.txt	1	0	1
ppe_0417_jpg.rf.a37f77d3f80dcca6b80e7dadcd8ed591	train	labels/rf100_v2_000275.txt	2	2	2
ppe_0419_jpg.rf.a031fed76c018cf4ecace414d5c90997	train	labels/rf100_v2_000276.txt	1	1	0
ppe_0420_jpg.rf.7a4f2c74fc29aa4076c612feea73af71	train	labels/rf100_v2_000277.txt	1	1	0
ppe_0424_jpg.rf.b19dcac098599d7029f854f4c2e10df5	train	labels/rf100_v2_000278.txt	0	1	0
ppe_0425_jpg.rf.2010e2a1649eab69b5a19c051b656aa4	train	labels/rf100_v2_000279.txt	2	2	2
ppe_0427_jpg.rf.699736913cc6abf3df981b5c995fccec	train	labels/rf100_v2_000280.txt	1	1	0
ppe_0428_jpg.rf.172732a6aa75ef7c5bcad1a381aa2ad2	train	labels/rf100_v2_000281.txt	1	1	1
ppe_0430_jpg.rf.05ec8e7b93b475355616ba3f011085b2	train	labels/rf100_v2_000282.txt	1	1	1
ppe_0431_jpg.rf.cb70ce1af865468e4acf07062e47a54e	train	labels/rf100_v2_000283.txt	1	1	0
ppe_0432_jpg.rf.9ef4d0a703c35eb6fc17f193da94f73d	train	labels/rf100_v2_000284.txt	1	1	0
ppe_0433_jpg.rf.ccec66d87c9a0c2ca27a98d702fd9091	train	labels/rf100_v2_000285.txt	2	2	0
ppe_0434_jpg.rf.f02ffdb71a21310754a8813ae3b5fe9f	train	labels/rf100_v2_000286.txt	2	2	1
ppe_0436_jpg.rf.faa435d5916745155d468cb2ab0e36f8	train	labels/rf100_v2_000287.txt	1	1	0
ppe_0437_jpg.rf.1e0641d5858fd1c376377732f12496e8	train	labels/rf100_v2_000288.txt	3	3	3
ppe_0442_jpg.rf.d946e61e1e990301187518688013b9c4	train	labels/rf100_v2_000289.txt	3	3	3
ppe_0443_jpg.rf.07236633be7a2bacad0bb2c8d324db4b	train	labels/rf100_v2_000290.txt	5	5	5
ppe_0444_jpg.rf.5f237c1f7f21443ef23f59346612a36b	train	labels/rf100_v2_000291.txt	12	12	11
ppe_0445_jpg.rf.ba4d886fca0177c4d146e6413dec6517	train	labels/rf100_v2_000292.txt	2	1	2
ppe_0446_jpg.rf.35748df0dac297f381d3e13e49a2b9a6	train	labels/rf100_v2_000293.txt	2	2	2
ppe_0450_jpg.rf.2a95ff35da8abc454e3e93b53b375643	train	labels/rf100_v2_000294.txt	1	1	1
ppe_0453_jpg.rf.7a1ae2346a0fee75e9edd3da1a48d187	train	labels/rf100_v2_000295.txt	1	1	0
ppe_0456_jpg.rf.296166b8e5f724ebd6e5c7ff6868fe98	train	labels/rf100_v2_000296.txt	1	1	1
ppe_0457_jpg.rf.143c7ce0d11082eb9791bde57e4261d8	train	labels/rf100_v2_000297.txt	1	1	1
ppe_0458_jpg.rf.6521a6c375520f7f3688eb938f60bf08	train	labels/rf100_v2_000298.txt	4	4	0
ppe_0459_jpg.rf.bdf88db2809338e44b47cbc5e1f922d5	train	labels/rf100_v2_000299.txt	2	2	1
ppe_0460_jpg.rf.cf7810cff33f246d7da5149ffba5ed45	train	labels/rf100_v2_000300.txt	5	5	5
ppe_0462_jpg.rf.96e3537fe2b326dc294e475d64fdb2cd	train	labels/rf100_v2_000301.txt	2	2	2
ppe_0465_jpg.rf.14d755d59f8aa10ffb1150d4f6673f77	train	labels/rf100_v2_000302.txt	1	1	0
ppe_0466_jpg.rf.cee7144b0afe5ad0ce5fabec780eecfc	train	labels/rf100_v2_000303.txt	3	3	2
ppe_0467_jpg.rf.cc3ca94680ea055ee973eb2e5b49952c	train	labels/rf100_v2_000304.txt	1	1	0
ppe_0469_jpg.rf.15de1a4844661ae8806e0bfed3861834	train	labels/rf100_v2_000305.txt	1	1	1
ppe_0470_jpg.rf.b106817a363e1aeafc92360554b0f2ad	train	labels/rf100_v2_000306.txt	1	1	1
ppe_0471_jpg.rf.96db1057e111bcf0c48a4d5403c73ca8	train	labels/rf100_v2_000307.txt	2	2	2
ppe_0474_jpg.rf.96dbbc1cb0b791e7acf0ed8e135c4d8c	train	labels/rf100_v2_000308.txt	1	1	0
ppe_0475_jpg.rf.33b713b51c7813f8027f46c39d206ba0	train	labels/rf100_v2_000309.txt	2	2	2
ppe_0476_jpg.rf.1734924e948444cbc7e7b73daf898409	train	labels/rf100_v2_000310.txt	1	1	1
ppe_0477_jpg.rf.f14cadeb3b32f90e2fbf871459f74c6c	train	labels/rf100_v2_000311.txt	2	2	2
ppe_0479_jpg.rf.ce74b169400019cc98c36cc275eb5649	train	labels/rf100_v2_000312.txt	1	1	0
ppe_0481_jpg.rf.38a883e41763c33945feb5627737214d	train	labels/rf100_v2_000313.txt	1	1	1
ppe_0482_jpg.rf.ce1df9f1830000f7188e1b0ff114b7b7	train	labels/rf100_v2_000314.txt	3	2	2
ppe_0484_jpg.rf.7a920a726cbf0bf12892af2f139a60e9	train	labels/rf100_v2_000315.txt	1	1	0
ppe_0485_jpg.rf.381f2becb1590484b6249672d689749c	train	labels/rf100_v2_000316.txt	1	1	1
ppe_0486_jpg.rf.0e6f1333f828be26e1882736eb33ed8c	train	labels/rf100_v2_000317.txt	1	1	1
ppe_0489_jpg.rf.841f1b81a4ee6ada56515d45fb309c8f	train	labels/rf100_v2_000318.txt	1	1	1
ppe_0490_jpg.rf.53e2d1f56b13e804bd9a99234a53dcc5	train	labels/rf100_v2_000319.txt	7	7	7
ppe_0491_jpg.rf.d473d7e07b7714297ca1b286d91bd5ba	train	labels/rf100_v2_000320.txt	1	1	0
ppe_0492_jpg.rf.03dbbcaade0a3d9e49c6435afb7a7cd0	train	labels/rf100_v2_000321.txt	4	4	1
ppe_0493_jpg.rf.cf16d5ba67ebcdb9d42270d5c1ab7a6a	train	labels/rf100_v2_000322.txt	2	2	2
ppe_0494_jpg.rf.38d4fe28e61bdb6dad4f79af30284b81	train	labels/rf100_v2_000323.txt	3	3	3
ppe_0495_jpg.rf.ef83bd043e516dbebf2a4283d1c026dc	train	labels/rf100_v2_000324.txt	2	2	0
ppe_0496_jpg.rf.a898fe23e13842ca14f6299b1e7c097a	train	labels/rf100_v2_000325.txt	1	1	1
ppe_0497_jpg.rf.0dc12b89077454cc4ffba1c84b32726d	train	labels/rf100_v2_000326.txt	1	1	1
ppe_0499_jpg.rf.5b1264c22b172e92b02e96f2328c127a	train	labels/rf100_v2_000327.txt	1	1	1
ppe_0501_jpg.rf.2f58d6a363af7f7c3e18448d5dd089d2	train	labels/rf100_v2_000328.txt	1	1	1
ppe_0502_jpg.rf.cf8e14df69864a40fe116c384a7e78d9	train	labels/rf100_v2_000329.txt	2	1	1
ppe_0503_jpg.rf.00eab73e719d89c05a73a1dd6793f269	train	labels/rf100_v2_000330.txt	2	1	2
ppe_0504_jpg.rf.0b9cc30111deccc6e7de002efcc34096	train	labels/rf100_v2_000331.txt	1	1	1
ppe_0505_jpg.rf.8dd956b8cc692010b7660a055575e744	train	labels/rf100_v2_000332.txt	2	2	0
ppe_0506_jpg.rf.a5c1ff977b283513aa0a00598de32d66	train	labels/rf100_v2_000333.txt	4	6	5
ppe_0507_jpg.rf.b6e8add64c0022cfc22f7561d3d80b38	train	labels/rf100_v2_000334.txt	0	1	0
ppe_0508_jpg.rf.4c610f353e697b2210ed7bedb4112dee	train	labels/rf100_v2_000335.txt	3	4	3
ppe_0510_jpg.rf.fa418d4a6f578fdc8f96b2a02aa90d44	train	labels/rf100_v2_000336.txt	3	2	2
ppe_0512_jpg.rf.a687b328719e11f5441c0316092ce047	train	labels/rf100_v2_000337.txt	1	1	1
ppe_0514_jpg.rf.145892abe1115723cc03280a8636d139	train	labels/rf100_v2_000338.txt	2	2	1
ppe_0515_jpg.rf.be52e48d3cdbb48b3d3a118a797827d5	train	labels/rf100_v2_000339.txt	4	4	4
ppe_0516_jpg.rf.53bb60510d693c31b4d9d6b67941556b	train	labels/rf100_v2_000340.txt	2	2	0
ppe_0518_jpg.rf.6bc4a63cffa86f6c0611bd827a8f2aa8	train	labels/rf100_v2_000341.txt	1	1	0
ppe_0519_jpg.rf.4513ebbb076b6252e71b10183d7e0e6e	train	labels/rf100_v2_000342.txt	1	1	0
ppe_0520_jpg.rf.f10d7428afce64dd2c762448ea37790d	train	labels/rf100_v2_000343.txt	3	3	3
ppe_0522_jpg.rf.404c1bffe60cfbe922cb51acea6985e1	train	labels/rf100_v2_000344.txt	1	1	1
ppe_0523_jpg.rf.4d86da60f85aadd335ee6327c514ef25	train	labels/rf100_v2_000345.txt	2	2	2
ppe_0524_jpg.rf.ce23c4bdab2a3f1b0260995fedffe8d3	train	labels/rf100_v2_000346.txt	5	5	0
ppe_0525_jpg.rf.c2062d84aefb76016bd02ce530cfc57e	train	labels/rf100_v2_000347.txt	2	2	2
ppe_0526_jpg.rf.8cb3e634078088177a94675cd1c66048	train	labels/rf100_v2_000348.txt	1	1	0
ppe_0527_jpg.rf.4725f115ab62fdf53ea886c4f483eb63	train	labels/rf100_v2_000349.txt	1	1	0
ppe_0528_jpg.rf.b55fdaf937192b62d75feb09bec774d2	train	labels/rf100_v2_000350.txt	2	2	0
ppe_0530_jpg.rf.05245545bdf67d76248d9dcb113f0a56	train	labels/rf100_v2_000351.txt	1	1	0
ppe_0531_jpg.rf.84f85911fb2e228051921150c74103c4	train	labels/rf100_v2_000352.txt	1	1	1
ppe_0534_jpg.rf.4ec46888975264970cecff1abe0e2a53	train	labels/rf100_v2_000353.txt	2	2	2
ppe_0535_jpg.rf.3e7f200c6ff70c569244c953fdb32947	train	labels/rf100_v2_000354.txt	2	2	2
ppe_0536_jpg.rf.6d16184f97115e7d4bd4f5a1eb484dbe	train	labels/rf100_v2_000355.txt	3	1	3
ppe_0537_jpg.rf.367a270a7c9dcfd3208eff5e952c0c74	train	labels/rf100_v2_000356.txt	3	3	3
ppe_0538_jpg.rf.b3cfaacf1c831f96120e9cdb17e85097	train	labels/rf100_v2_000357.txt	1	1	0
ppe_0540_jpg.rf.72ebf0197dedb6924607d86b2802677c	train	labels/rf100_v2_000358.txt	5	5	4
ppe_0542_jpg.rf.c1f92ce7dbca2edaa349f76de7d6565e	train	labels/rf100_v2_000359.txt	1	1	1
ppe_0543_jpg.rf.4ce9453cf400eea66c8c9c585676dd56	train	labels/rf100_v2_000360.txt	1	1	1
ppe_0546_jpg.rf.244b77b04fca7ec4225af060ee5f4090	train	labels/rf100_v2_000361.txt	1	1	0
ppe_0547_jpg.rf.4a2d72df11c586bbcf285988eefd17d8	train	labels/rf100_v2_000362.txt	3	3	3
ppe_0549_jpg.rf.b31c1cfcac95870bfe8b9279356ed04c	train	labels/rf100_v2_000363.txt	1	1	0
ppe_0552_jpg.rf.54e8b87d088c94de642bfaa7ec2e5537	train	labels/rf100_v2_000364.txt	1	1	0
ppe_0554_jpg.rf.992fe156e3aa21a6bc83a9484334bc6a	train	labels/rf100_v2_000365.txt	4	4	0
ppe_0555_jpg.rf.4581f2fbb8314a4c22b9fcc466997f40	train	labels/rf100_v2_000366.txt	2	2	2
ppe_0556_jpg.rf.4cea652b9c5612f50996b2006cc03511	train	labels/rf100_v2_000367.txt	3	3	0
ppe_0557_jpg.rf.db307916d9436f0d2e4a4f72e176e0f6	train	labels/rf100_v2_000368.txt	4	4	4
ppe_0559_jpg.rf.571404eacb515fb914bcb896f0a6dfeb	train	labels/rf100_v2_000369.txt	2	2	2
ppe_0561_jpg.rf.d34154bde39081a53e947a6accd9dfe4	train	labels/rf100_v2_000370.txt	1	1	1
ppe_0562_jpg.rf.7d8e457de47de14ebe2d4acf8651d0cc	train	labels/rf100_v2_000371.txt	1	1	0
ppe_0564_jpg.rf.b9f91375a073104b77354e8b155f616e	train	labels/rf100_v2_000372.txt	4	4	4
ppe_0568_jpg.rf.6777d663ed4eec931a326aa68e03429e	train	labels/rf100_v2_000373.txt	3	1	0
ppe_0570_jpg.rf.221562ed8f060c869e7d83c35b606ba8	train	labels/rf100_v2_000374.txt	2	1	2
ppe_0571_jpg.rf.e63f8e157ceed1ee2d053f00c49ed639	train	labels/rf100_v2_000375.txt	6	5	0
ppe_0572_jpg.rf.9ba397314bed2bc693631c8a9f1feb69	train	labels/rf100_v2_000376.txt	2	1	0
ppe_0573_jpg.rf.5f718450eab05b09d0a5741789ea79db	train	labels/rf100_v2_000377.txt	7	7	0
ppe_0578_jpg.rf.5315b2f9151ef6d84e61106052779a5d	train	labels/rf100_v2_000378.txt	3	2	0
ppe_0579_jpg.rf.cdde20eed0085897dc9d17167f79490b	train	labels/rf100_v2_000379.txt	1	1	0
ppe_0580_jpg.rf.974ce380fa68368d23c9a2b5b177f024	train	labels/rf100_v2_000380.txt	8	7	7
ppe_0581_jpg.rf.dd0ff8db39d2bc55534be8d91d8f2f87	train	labels/rf100_v2_000381.txt	7	7	0
ppe_0582_jpg.rf.7ae647b65e53f3207fd5b7fee33455fe	train	labels/rf100_v2_000382.txt	3	3	0
ppe_0584_jpg.rf.36d7ccb5f2c0c2b2bcf0bf07ab875a41	train	labels/rf100_v2_000383.txt	3	3	0
ppe_0586_jpg.rf.fa132534a9a7d5bd4638fb90f7e44517	train	labels/rf100_v2_000384.txt	1	2	0
ppe_0588_jpg.rf.528d032bb29c5f02231733d1143515bd	train	labels/rf100_v2_000385.txt	1	1	1
ppe_0589_jpg.rf.71917e0926565acd06be936914a5db71	train	labels/rf100_v2_000386.txt	4	5	0
ppe_0590_jpg.rf.c422b93c0f8df36c6964036010eaed2e	train	labels/rf100_v2_000387.txt	2	2	2
ppe_0593_jpg.rf.98ff8c7ed72c136090153d8256bb4786	train	labels/rf100_v2_000388.txt	3	3	3
ppe_0597_jpg.rf.f244cad373e6fd73a7c44a8731f481c4	train	labels/rf100_v2_000389.txt	2	2	0
ppe_0598_jpg.rf.55f5b8e80060d30d234ea20a936bad6c	train	labels/rf100_v2_000390.txt	2	2	2
ppe_0600_jpg.rf.8fda6e7fcee99b0458bc29191510646d	train	labels/rf100_v2_000391.txt	1	1	0
ppe_0602_jpg.rf.ce3b9d3f8c805b020286bbda18e2503e	train	labels/rf100_v2_000392.txt	3	3	3
ppe_0603_jpg.rf.6ffca34298417acef347f3d1da882434	train	labels/rf100_v2_000393.txt	3	3	0
ppe_0604_jpg.rf.51ab5848ba35db0ecdecbe1f6d672d03	train	labels/rf100_v2_000394.txt	14	17	7
ppe_0606_jpg.rf.a1c969c538382db692aca29b546f87c2	train	labels/rf100_v2_000395.txt	2	1	0
ppe_0608_jpg.rf.ec1f5ad28bd20e3232ce1da23df4493c	train	labels/rf100_v2_000396.txt	3	4	0
ppe_0610_jpg.rf.a926fb29c5f0adb30dc694fd9ae695bd	train	labels/rf100_v2_000397.txt	5	1	0
ppe_0611_jpg.rf.4e993c5561afbe86992f4c2a6e56fa97	train	labels/rf100_v2_000398.txt	3	3	3
ppe_0613_jpg.rf.f77e8adb60c1bde79a9e975e62b8b87c	train	labels/rf100_v2_000399.txt	3	3	0
ppe_0614_jpg.rf.52365b38a3ad3d2654dcb26ca08700a3	train	labels/rf100_v2_000400.txt	6	6	6
ppe_0615_jpg.rf.cfd233cde09c6e00582324cd65cd0dff	train	labels/rf100_v2_000401.txt	5	5	4
ppe_0616_jpg.rf.a8e15f4adbf83facbf6a4629e9f54dea	train	labels/rf100_v2_000402.txt	5	6	0
ppe_0617_jpg.rf.ca7be90f385e8dc128c92749e4242dd6	train	labels/rf100_v2_000403.txt	1	1	0
ppe_0618_jpg.rf.8b0aec5b1f60b4bc17eb5443ef7c57fc	train	labels/rf100_v2_000404.txt	2	2	2
ppe_0619_jpg.rf.cd1d57caebae88a610ad938345a4c0c4	train	labels/rf100_v2_000405.txt	1	1	1
ppe_0620_jpg.rf.a2e1177c8795d6b7161b0a22d35ff187	train	labels/rf100_v2_000406.txt	5	4	0
ppe_0622_jpg.rf.a590c134b81c7aad8c269aa8a0e9a16d	train	labels/rf100_v2_000407.txt	3	1	3
ppe_0623_jpg.rf.4a96885096393bc652e0c93a41b6f83b	train	labels/rf100_v2_000408.txt	3	3	0
ppe_0625_jpg.rf.7d0bb22b082550afe948f54c8db570b9	train	labels/rf100_v2_000409.txt	2	0	2
ppe_0626_jpg.rf.cac59c6aa9902d28c04579df56b660d6	train	labels/rf100_v2_000410.txt	5	5	5
ppe_0627_jpg.rf.7f91007b181aac238054837e7cc1ed7c	train	labels/rf100_v2_000411.txt	1	1	1
ppe_0628_jpg.rf.3afe77af75fc63a10de8c1a0fdcc8fd7	train	labels/rf100_v2_000412.txt	7	6	0
ppe_0631_jpg.rf.5ca680917067a270f1502fc7500482dd	train	labels/rf100_v2_000413.txt	3	3	3
ppe_0632_jpg.rf.12b2addb0a02d4b982953f97a9b0b34e	train	labels/rf100_v2_000414.txt	2	2	0
ppe_0634_jpg.rf.cf53d68ee7cecbb715f7a8b0c244f457	train	labels/rf100_v2_000415.txt	2	2	2
ppe_0635_jpg.rf.6027505293f04d200478cf8e707a1795	train	labels/rf100_v2_000416.txt	3	3	0
ppe_0636_jpg.rf.a579ce08f3ab37cabe466a7535fc2775	train	labels/rf100_v2_000417.txt	2	2	2
ppe_0639_jpg.rf.d4f64ec7d5aee70c61d9a6637cea7005	train	labels/rf100_v2_000418.txt	1	1	1
ppe_0640_jpg.rf.85163ca387afbd8d0e8332b96af6a53a	train	labels/rf100_v2_000419.txt	3	2	3
ppe_0641_jpg.rf.f8c5c70ca420a7cd3ec03110123107d1	train	labels/rf100_v2_000420.txt	2	1	1
ppe_0642_jpg.rf.d58f4ec82d66f5e733744bba37d1879a	train	labels/rf100_v2_000421.txt	3	3	2
ppe_0644_jpg.rf.7b2b4d06b199a8e9004a0ced70a6ba53	train	labels/rf100_v2_000422.txt	1	1	1
ppe_0645_jpg.rf.88fd11cb6539b050d678852f2762e9ab	train	labels/rf100_v2_000423.txt	4	4	4
ppe_0646_jpg.rf.eec971dd20212612ef9a7058e033679b	train	labels/rf100_v2_000424.txt	2	2	2
ppe_0649_jpg.rf.9797050b4c3cec839c6fd7b1ad6adfb1	train	labels/rf100_v2_000425.txt	4	4	0
ppe_0650_jpg.rf.684851fa5d07a145103e53f61fd9d020	train	labels/rf100_v2_000426.txt	2	2	0
ppe_0651_jpg.rf.4f87da066899ffde2f681437f0cb90a3	train	labels/rf100_v2_000427.txt	3	2	0
ppe_0652_jpg.rf.e2c2c0902252f652d28fcb7d96f58125	train	labels/rf100_v2_000428.txt	4	4	0
ppe_0653_jpg.rf.16724ae5e3bbab6d1414f993ba9ef15c	train	labels/rf100_v2_000429.txt	4	4	0
ppe_0655_jpg.rf.4d0f95e2b79590a81d76244b22965fc6	train	labels/rf100_v2_000430.txt	2	3	0
ppe_0656_jpg.rf.a9a18106154b7f9fb00134048561d872	train	labels/rf100_v2_000431.txt	1	1	1
ppe_0657_jpg.rf.bdddba24b27b1b989d2fba87570dd1b0	train	labels/rf100_v2_000432.txt	2	2	1
ppe_0660_jpg.rf.e11979d0825d59ddd2544967f89885fb	train	labels/rf100_v2_000433.txt	1	1	1
ppe_0661_jpg.rf.610d34536f2452a921099c120b46a85c	train	labels/rf100_v2_000434.txt	3	3	0
ppe_0662_jpg.rf.5828b357cf479838f99f51fcfe6de047	train	labels/rf100_v2_000435.txt	1	1	1
ppe_0663_jpg.rf.181928890dde7b39ed33f8b58d05ec44	train	labels/rf100_v2_000436.txt	2	2	0
ppe_0664_jpg.rf.e17fe8a69f2d52ca20d35b4f8857bac7	train	labels/rf100_v2_000437.txt	3	3	2
ppe_0665_jpg.rf.0fedb9a3c634decdefa50f038adc905d	train	labels/rf100_v2_000438.txt	7	3	3
ppe_0666_jpg.rf.d145b853f996435f17bac1fe732be369	train	labels/rf100_v2_000439.txt	3	1	1
ppe_0667_jpg.rf.4f1b5cbf0b7744b024e2ebfdc7429564	train	labels/rf100_v2_000440.txt	4	4	0
ppe_0668_jpg.rf.a9698369bed4930946fa5a453f60b2fe	train	labels/rf100_v2_000441.txt	2	2	2
ppe_0669_jpg.rf.a9d2281bfb71138551dfe10a29688edb	train	labels/rf100_v2_000442.txt	2	2	0
ppe_0670_jpg.rf.e9564e9dd81f0bff241e97747bd21019	train	labels/rf100_v2_000443.txt	1	1	0
ppe_0671_jpg.rf.1970acccc2fa2ae34493242007d0ecae	train	labels/rf100_v2_000444.txt	4	4	0
ppe_0672_jpg.rf.ab0ca43b1fb82e9d49d50158ddb3696e	train	labels/rf100_v2_000445.txt	1	1	0
ppe_0673_jpg.rf.b8ea265c0c660a534ea0d53c07b27691	train	labels/rf100_v2_000446.txt	2	2	2
ppe_0676_jpg.rf.8b89902666b608d09c536f85f1baaa2c	train	labels/rf100_v2_000447.txt	2	2	2
ppe_0677_jpg.rf.077b7c2f7eddb4df15487094e48bf93a	train	labels/rf100_v2_000448.txt	2	2	1
ppe_0678_jpg.rf.e9fc85059c3a7193c7c4cdcaf8c0a4be	train	labels/rf100_v2_000449.txt	7	11	5
ppe_0679_jpg.rf.2f340bcf2be5024d67c2baf7bec13e01	train	labels/rf100_v2_000450.txt	1	1	1
ppe_0680_jpg.rf.c22ff5b5e3d84ace6d771239b25697f7	train	labels/rf100_v2_000451.txt	2	2	2
ppe_0681_jpg.rf.e2bfded05d7d43f6f7d3a75e9a5d5d12	train	labels/rf100_v2_000452.txt	1	1	0
ppe_0682_jpg.rf.5bc3a0e29e4c37a28f69b0025da73933	train	labels/rf100_v2_000453.txt	2	2	2
ppe_0683_jpg.rf.dfd736329897548da8257d46f27c1c8d	train	labels/rf100_v2_000454.txt	10	11	8
ppe_0684_jpg.rf.a321c0feec3cc6c83275001096d57a42	train	labels/rf100_v2_000455.txt	2	2	2
ppe_0685_jpg.rf.993ad9f0b3daf93bbbc1e80438b63a4a	train	labels/rf100_v2_000456.txt	1	1	1
ppe_0686_jpg.rf.cff598fd6446bd0fceab6403626fb7f1	train	labels/rf100_v2_000457.txt	3	3	0
ppe_0687_jpg.rf.0b7a4d57227c99d0994d9227954c0e0d	train	labels/rf100_v2_000458.txt	1	1	1
ppe_0688_jpg.rf.333f51f8b6bbbbbfdc9514012c15ab58	train	labels/rf100_v2_000459.txt	1	1	1
ppe_0689_jpg.rf.d8d55cfd8cde02f9928ecb4803f614c0	train	labels/rf100_v2_000460.txt	5	6	1
ppe_0690_jpg.rf.e8d300acf6c63b9f3e41ae91fc54022e	train	labels/rf100_v2_000461.txt	2	2	2
ppe_0693_jpg.rf.6c55ff55032c8325ee25cf9b2c067dc3	train	labels/rf100_v2_000462.txt	9	0	0
ppe_0695_jpg.rf.ec81dcce6df3bc81d01fab73031c8843	train	labels/rf100_v2_000463.txt	2	2	0
